식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),니코틴산(mg),니코틴아마이드(mg),비오틴(μg),비타민 B6 / 피리독신(mg),비타민 B12(μg),엽산(μg DFE),콜린(mg),판토텐산(mg),비타민 D2(μg),비타민 D3(μg),비타민 E(mg α-TE),알파 토코페롤(mg),베타 토코페롤(mg),감마 토코페롤(mg),델타 토코페롤(mg),알파 토코트리에놀(mg),베타 토코트리에놀(mg),감마 토코트리에놀(mg),델타 토코트리에놀(mg),비타민 K(μg),비타민 K1(μg),비타민 K2(μg),갈락토오스(g),과당(g),당알콜(g),맥아당(g),알룰로오스(g),에리스리톨(g),유당(g),자당(g),타가토스(g),포도당(g),불포화지방산(g),EPA와 DHA의 합(mg),가돌레산(20:1) / 에이코센산(20:1)(mg),감마 리놀렌산(18:3(n-6))(mg),네르본산(24:1)(mg),도코사디에노산(22:2)(mg),도코사펜타에노산/토코사펜타엔산(22:5(n-3))(mg),DHA / 도코사헥사에노산/도코사헥사엔산(22:6(n-3))(mg),디호모리놀렌산/에이코사트리에노산(20:3(n-3))(mg),라우르산(12:0)(mg),리그노세르산(24:0)(mg),리놀레산(18:2(n-6))(g),미리스톨레산(14:1)(mg),미리스트산(14:0)(mg),박센산(18:1(n-7))(mg),베헨산(22:0)(mg),부티르산(4:0)(mg),스테아르산(18:0)(mg),스테아리돈산(18:4(n-3))(mg),아라키돈산(20:4(n-6))(mg),아라키드산(20:0)(mg),알파 리놀렌산(18:3(n-3))(g),에루크산(22:1)(mg),에이코사디에노산(20:2(n-6))(mg),에이코사트리에노산(20:3(n-6))(mg),EPA / 에이코사펜타에노산(20:5(n-3))(mg),오메가3 지방산(g),오메가6 지방산(g),올레산(18:1(n-9))(mg),카프로산(6:0)(mg),카프르산(10:0)(mg),카프릴산(8:0)(mg),트라이데칸산(13:0)(mg),트랜스 리놀레산(18:2t)(mg),트랜스 리놀렌산(18:3t)(mg),트랜스 올레산(18:1(n-9t)(mg),트리코산산(23:0)(mg),팔미톨레산(16:1)(mg),팔미트산(16:0)(mg),펜타데칸산(15:0)(mg),헨에이코산산(21:0)(mg),헵타데센산(17:1)(mg),헵타데칸산(17:0)(mg),구리(μg),마그네슘(mg),망간(mg),몰리브덴(μg),불소(mg),셀레늄(μg),아연(mg),염소(mg),요오드(μg),크롬(μg),아미노산(mg),필수아미노산(mg),비필수아미노산(mg),글루탐산(mg),글라이신(mg),라이신(mg),류신(mg),메티오닌(mg),발린(mg),세린(mg),시스테인(mg),아르기닌(mg),아스파르트산(mg),알라닌(mg),이소류신(mg),타우린(mg),트레오닌(mg),트립토판(mg),티로신(mg),페닐알라닌(mg),프롤린(mg),히스티딘(mg),토코페롤(mg),토코트리에놀(mg),알코올(g),출처코드,출처명,1회 섭취참고량,식품중량,품목제조보고번호,제조사명,수입업체명,유통업체명,수입여부,원산지국코드,원산지국명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자
P101-409000400-7555,자개케이크 인절미맛크림,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01409,케이크,0100000,해당없음,010000004,빵류,00,해당없음,100g,305,,5.46,10.00,,48.18,23.64,,,,,,138,,,,,,,,,103.64,6.36,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,110g,20170308389637,엠즈베이커스주식회사,해당없음,해당없음,N,,해당없음,2,수집,2026-05-18,2026-07-28 00:00:00
P101-405000400-3527,잇찹 옥수수 튀김 볼,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01405,기타 빵,0100000,해당없음,010000004,빵류,00,해당없음,100g,195,,3.00,8.00,,27.00,8.00,,,,,,300,,,,,,,,,0.00,1.40,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,1000g,20160181137154,위버멘쉬코리아 주식회사,해당없음,해당없음,N,,해당없음,2,수집,2023-12-22,2026-07-28 00:00:00
P101-103000100-4666,임페리얼 골드 셀렉션 초콜릿맛 쿠키,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01103,비스킷/쿠키/크래커,0100000,해당없음,010000001,과자,00,해당없음,100g,521,,5.95,26.44,,64.77,23.57,,,,,,382,,,,,,,,,14.76,14.76,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,454g,24TH0JE00D3,KCG CORPORATION PUBLIC COMPANY LIMITED,효성인터내셔날,해당없음,Y,764,태국,2,수집,2026-04-29,2026-07-28 00:00:00
P116-303030200-0656,일품미가 피스타치오 카다이프 스프레드,P,가공식품,1,가공식품,16,농산가공식품류,16303,견과류 가공품,1600003,땅콩 또는 견과류가공품류,160000302,땅콩 또는 견과류가공품,00,해당없음,100g,653,,26.00,51.00,,18.00,3.00,,,,,,8,,,,,,,,,0.00,5.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,1000g,2024067227918,일품미가F&B,해당없음,해당없음,N,,해당없음,2,수집,2026-03-06,2026-07-28 00:00:00
P101-106000100-7188,일반과자,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01106,일반과자,0100000,해당없음,010000001,과자,00,해당없음,100g,521,1.1,2.35,26.04,1.19,69.27,22.15,4.6,117,2.05,36,42,367,10,10,0,0.065,0.000,,0.00,0.00,0.63,2.99,0.10,0,0,0,0,0,4,,0,0,0,2.99,2.61,0,0,0,1.27,0,0.55,0,0,0,0,,1.81,,0,,,0,18.59,,1.76,22.78,0,290.48,0,26,0,0,0,0,0,,9.22,0,23.5,17.1,,0,522.56,,0,133.6,1.13,233.2,48.64,0,0,1.13,9.27,11760.98,0,0,0,,82.83,0,20.07,,58.86,2308.49,,,0,,45.15,9,0.282,3.56,,0,0.21,,7.05,0,2034,671,1363,723,87,43,148,17,91,107,3,60,93,79,67,0,59,26,0,99,272,61,2.61,1.82,0,3,식품의약품안전처,30g,200g,2024_RD_20011,해당없음,해당없음,해당없음,N,,해당없음,1,분석,2024-12-31,2026-07-28 00:00:00
P101-409000400-6914,인절미크림치즈케이크,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01409,케이크,0100000,해당없음,010000004,빵류,00,해당없음,100g,352,,5.00,20.00,,38.00,26.00,,,,,,200,,,,,,,,,80.00,13.00,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,580g,20030347105965,(주)아워홈,해당없음,해당없음,N,,해당없음,2,수집,2024-12-31,2026-07-28 00:00:00
P108-003000400-0224,인생라면,P,가공식품,1,가공식품,08,면류,08003,라면,0800000,해당없음,080000004,유탕면,00,해당없음,100g,426,,9.47,13.68,,66.32,4.21,,,,,,1874,,,,,,,,,0.00,7.37,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,"생·숙면 200g, 건면 100g, 당면 30g, 유탕면(봉지)120g, 유탕면(용기)80g",95g,19860309018847,오뚜기라면(주),해당없음,해당없음,N,,해당없음,2,수집,2021-06-30,2026-07-28 00:00:00
P114-300030000-1137,익숙한 불난멸추,P,가공식품,1,가공식품,14,절임류 또는 조림류,14300,기타 조림,1400003,조림류,140000300,해당없음,00,해당없음,100g,45,,1.51,2.21,,5.80,2.46,,,,,,495,,,,,,,,,0.00,0.34,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,250g,2025077566915,익숙한푸드,해당없음,해당없음,N,,해당없음,2,수집,2025-09-25,2026-07-28 00:00:00
P113-206020400-5885,이콘타디니 야채라구소스,P,가공식품,1,가공식품,13,조미식품,13206,기타 소스류,1300002,소스류,130000204,소스,00,해당없음,100g,160,,3.25,10.75,,12.25,11.75,,,,,,600,,,,,,,,,0.00,1.50,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,"드레싱 15g, 덮밥소스 165g",250g,25IT1T600D0,TRENTIN SOCIETA’ AGRICOLA SRL,케미상사,해당없음,Y,380,이탈리아,2,수집,2025-08-06,2026-07-28 00:00:00
P101-206000200-0430,이즈니 솔티드버터 카라멜 칩,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01206,캐러멜,0100000,해당없음,010000002,캔디류,00,해당없음,100g,429,,2.00,9.00,,85.00,59.00,,,,,,200,,,,,,,,,21.00,6.00,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,900g,26FR01A00D7,CARAPACK,대한제분(주),해당없음,Y,250,프랑스,2,수집,2026-01-07,2026-07-28 00:00:00
P123-305020300-0802,이야이야 팔라펠,P,가공식품,1,가공식품,23,즉석식품류,23305,기타 즉석식품,2300002,즉석섭취·편의식품류,230000203,즉석조리식품,00,해당없음,100g,192,,8.00,6.00,,26.00,1.00,,,,,,388,,,,,,,,,0.00,1.30,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,500g,202503901606,이야이야앤프렌즈팩토리,해당없음,해당없음,N,,해당없음,2,수집,2025-09-29,2026-07-28 00:00:00
P120-200020200-0976,이보은의 정(正)명란,P,가공식품,1,가공식품,20,수산가공식품류,20200,젓갈/액젓,2000002,젓갈류,200000202,양념젓갈,00,해당없음,100g,161,,24.00,4.00,,7.30,0.60,,,,,,1596,,,,,,,,,338.60,1.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,193.40g,20150128061205,송가수산 주식회사,해당없음,해당없음,N,,해당없음,2,수집,2026-04-17,2026-07-28 00:00:00
P104-701070000-0018,이로코,P,가공식품,1,가공식품,04,당류,04701,당류가공품,0400007,당류가공품,040000700,해당없음,00,해당없음,100g,550,,7.00,34.00,,54.00,52.00,,,,,,45,,,,,,,,,0.00,7.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,,10000g,2020_DNSP_04025,해당없음,BARRY CALLEBAUT MANUFACTURING IBERICA S.A.U,해당없음,Y,724,스페인,2,수집,2020-06-30,2026-07-28 00:00:00
P108-001000300-0635,이나니와소면,P,가공식품,1,가공식품,08,면류,08001,국수,0800000,해당없음,080000003,건면,00,해당없음,100g,334,,9.00,1.00,,72.20,3.70,,,,,,2300,,,,,,,,,0.00,0.27,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,"생·숙면 200g, 건면 100g, 당면 30g, 유탕면(봉지)120g, 유탕면(용기)80g",200g,24JP1BL00D1,KABUSHIKIGAISHA INANIWA UDON OGAWA,주식회사서영티앤씨,해당없음,Y,392,일본,2,수집,2024-08-02,2026-07-28 00:00:00
P117-100010100-2148,의성마늘 통살구이 고추장삼겹,P,가공식품,1,가공식품,17,식육가공품 및 포장육,17100,햄,1700001,햄류(축산물가공품),170000101,햄,00,해당없음,100g,182,,15.00,11.43,,5.00,0.71,,,,,,579,,,,,,,,,53.57,4.29,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,140g,19980448009386,주식회사 하이푸드텍,해당없음,해당없음,N,,해당없음,2,수집,2026-04-13,2026-07-28 00:00:00
P101-412000400-0485,윤호손수호두파이,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01412,파이/타르트,0100000,해당없음,010000004,빵류,00,해당없음,100g,316,,5.97,1.19,,71.64,14.93,,,,,,261,,,,,,,,,37.31,0.30,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,70g,200g,202401760241,(주)후누BDF,해당없음,해당없음,N,,해당없음,2,수집,2024-02-06,2026-07-28 00:00:00
P101-415000400-1243,육즙가득 돈불고기 미니피자,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01415,피자,0100000,해당없음,010000004,빵류,00,해당없음,100g,262,,12.00,14.00,,19.00,5.00,,,,,,353,,,,,,,,,15.00,5.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,150g,100g,2020057409075,주식회사라망,해당없음,해당없음,N,,해당없음,2,수집,2026-03-26,2026-07-28 00:00:00
P123-207020300-0864,육개장,P,가공식품,1,가공식품,23,즉석식품류,23207,국/탕류,2300002,즉석섭취·편의식품류,230000203,즉석조리식품,00,해당없음,100g,64,,3.04,4.41,,3.16,0.24,,,,,,269,,,,,,,,,12.64,2.43,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,250ml(g),600g,2005036205612,성일식품,해당없음,해당없음,N,,해당없음,2,수집,2020-06-30,2026-07-28 00:00:00
P109-102010200-1079,유자차,P,가공식품,1,가공식품,09,음료류,09102,액상차,0900001,다류,090000102,액상차,00,해당없음,100g,30,92.4,0.04,0.01,0.07,7.51,6.51,0.8,0,0.03,0,0,7,0,0,0,0.000,0.000,0.000,3.32,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,농촌진흥청(국가표준식품성분표),200ml,,2023_RDA_00042,해당없음,해당없음,해당없음,N,,해당없음,1,분석,2023-04-27,2026-07-28 00:00:00
P123-201020300-2303,유어스새우볶음밥,P,가공식품,1,가공식품,23,즉석식품류,23201,밥류,2300002,즉석섭취·편의식품류,230000203,즉석조리식품,00,해당없음,100g,176,,3.48,2.61,,34.78,0.43,,,,,,230,,,,,,,,,6.52,0.74,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,210g,230g,20150493208124,(주)태송,해당없음,해당없음,N,,해당없음,2,수집,2020-06-30,2026-07-28 00:00:00
P123-203020200-0388,유부초밥,P,가공식품,1,가공식품,23,즉석식품류,23203,주먹밥/김밥/초밥,2300002,즉석섭취·편의식품류,230000202,즉석섭취식품,00,해당없음,100g,181,,4.40,6.04,,27.47,5.49,,,,,,363,,,,,,,,,0.00,0.82,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,210g,182g,20130528041975,(주)현대푸드시스템,해당없음,해당없음,N,,해당없음,2,수집,2021-06-30,2026-07-28 00:00:00
P119-202040200-1612,유당제로 시그니처 그릭요거트,P,가공식품,1,가공식품,19,유가공품류,19202,농후발효유,1900004,발효유류(축산물가공품),190000402,농후발효유,00,해당없음,100g,175,,8.00,15.00,,9.00,1.00,,,,,,5,,,,,,,,,46.00,8.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,"액상 150ml, 호상 100ml(g)",100g,2016053202166,주식회사 강훈농업회사법인,해당없음,해당없음,N,,해당없음,2,수집,2026-03-10,2026-07-28 00:00:00
P107-103010300-0098,유기농카놀라유,P,가공식품,1,가공식품,07,식용유지류,07103,유채씨유/카놀라유,0700001,식물성유지류,070000103,채종유(유채유 또는 카놀라유),00,해당없음,100g,891,,0.00,99.00,,0.00,0.00,,,,,,0,,,,,,,,,0.00,7.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,5g(ml),,20USMRH00D6,GEMSA ENTERPRISES LLC,(주)가보트레이딩,해당없음,Y,840,미국,2,수집,2023-12-31,2026-07-28 00:00:00
P109-302030200-1604,유기농보리새싹주스,P,가공식품,1,가공식품,09,음료류,09302,과·채주스,0900003,과일·채소류음료,090000302,과·채주스,00,해당없음,100ml,34,,0.80,0.10,,7.40,6.40,,,,,,0,,,,,,,,,0.00,0.10,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,500ml,2020_DNSP_03881,해당없음,P.P.H.U. BIO JUICE PIOTR MICHALAK,해당없음,Y,616,폴란드,2,수집,2020-06-30,2026-07-28 00:00:00
P103-101020100-1271,유기농 헤이즐넛 초콜릿,P,가공식품,1,가공식품,03,코코아가공품류 또는 초콜릿류,03101,초콜릿,0300002,초콜릿류,030000201,초콜릿,00,해당없음,100g,312,,6.00,23.50,,16.50,7.50,,,,,,25,,,,,,,,,0.00,11.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,15g,50g,23IT2IQ00D4,CACAO CRUDO SRL,시즌글라스,해당없음,Y,380,이탈리아,2,수집,2023-01-10,2026-07-28 00:00:00
P101-101000100-0922,유기농 작두콩 쌀과자,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01101,강냉이/팝콘,0100000,해당없음,010000001,과자,00,해당없음,100g,380,,10.00,0.00,,70.00,0.00,,,,,,0,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,20g,30g,2019059379378,주식회사이음새농업회사법인,해당없음,해당없음,N,,해당없음,2,수집,2025-10-28,2026-07-28 00:00:00
P109-302030200-6164,유기농 양배추즙 100%,P,가공식품,1,가공식품,09,음료류,09302,과·채주스,0900003,과일·채소류음료,090000302,과·채주스,00,해당없음,100g,37,,1.11,0.21,,7.70,6.72,,,,,,18,,,,,,,,,0.00,0.11,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,100g,20140368660522,(주)자임에프앤비,해당없음,해당없음,N,,해당없음,2,수집,2026-02-20,2026-07-28 00:00:00
P109-302030200-5774,유기농 블루베리 착즙 100%,P,가공식품,1,가공식품,09,음료류,09302,과·채주스,0900003,과일·채소류음료,090000302,과·채주스,00,해당없음,100g,32,,0.24,0.21,,7.19,6.34,,,,,,2,,,,,,,,,0.00,0.01,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,280g,20190473161412,(주)휴온스엔,해당없음,해당없음,N,,해당없음,2,수집,2025-12-03,2026-07-28 00:00:00
P101-203000200-3163,유기농 레몬생강 캔디,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01203,사탕,0100000,해당없음,010000002,캔디류,00,해당없음,100g,356,,0.00,0.00,,89.00,70.00,,,,,,25,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,90g,23IT6HK00D6,ISTITUTO BIOCHIMICO FARMACEUTICO FASSI - SOCIETA’ PER AZIONI,(주)탄탄관리,해당없음,Y,380,이탈리아,2,수집,2023-06-07,2026-07-28 00:00:00
P109-302030200-3570,유기농 CCA클렌즈 주스 프리미엄,P,가공식품,1,가공식품,09,음료류,09302,과·채주스,0900003,과일·채소류음료,090000302,과·채주스,00,해당없음,100ml,40,,0.00,0.00,,9.00,7.00,,,,,,35,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,100ml,20090555025106,(주)보성식품,해당없음,해당없음,N,,해당없음,2,수집,2024-08-14,2026-07-28 00:00:00
P109-801080100-3839,위시캣 딸기맛,P,가공식품,1,가공식품,09,음료류,09801,액상음료,0900008,기타음료,090000801,혼합음료,00,해당없음,100ml,27,,0.00,0.00,,6.67,6.25,,,,,,42,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,200ml,240ml,200206230091095,퓨어플러스(주),해당없음,해당없음,N,,해당없음,2,수집,2025-03-13,2026-07-28 00:00:00
P116-702070100-1419,웰스믹 멜라토닌 텐 프리미엄,P,가공식품,1,가공식품,16,농산가공식품류,16702,채소가공품,1600007,기타 농산가공품류,160000701,과·채가공품,00,해당없음,100g,385,,16.90,1.00,,77.00,2.10,,,,,,33,,,,,,,,,0.00,0.70,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,30g,100g,20090415087195,주식회사힐링바이오,해당없음,해당없음,N,,해당없음,2,수집,2025-09-05,2026-07-28 00:00:00
P103-101020500-1596,웨더스 오리지널 소프트 초콜릿 카라멜(100g),P,가공식품,1,가공식품,03,코코아가공품류 또는 초콜릿류,03101,초콜릿,0300002,초콜릿류,030000205,초콜릿가공품,00,해당없음,100g,466,,4.20,20.70,,65.60,46.30,0.0,148,0.37,,259,140,,,,,,,,0.00,23.30,13.10,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,15g,100g,2024_RD_10775,AUGUST STORCK KG,(주)삼경에프에스,해당없음,Y,276,독일,2,수집,2024-12-31,2026-07-28 00:00:00
P101-205000200-2835,원피스 서프라이즈 마이키링 젤리빈,P,가공식품,1,가공식품,01,과자류·빵류 또는 떡류,01205,젤리,0100000,해당없음,010000002,캔디류,00,해당없음,100g,380,,0.00,0.00,,96.00,69.00,,,,,,60,,,,,,,,,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,,23CN2GI00D4,CHAOZHOU CHAOAN DAFA FOOD CO.，LTD.,주식회사 미스티,해당없음,Y,156,중국,2,수집,2023-12-31,2026-07-28 00:00:00
P116-302030200-1499,원데이 발란스 BLACK LABEL,P,가공식품,1,가공식품,16,농산가공식품류,16302,견과류,1600003,땅콩 또는 견과류가공품류,160000302,땅콩 또는 견과류가공품,00,해당없음,100g,563,,24.34,36.41,,34.40,7.44,,,,,,239,,,,,,,,,0.00,7.23,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,식품의약품안전처,10g,20g,20110372532339,(주)산과들에,해당없음,해당없음,N,,해당없음,2,수집,2025-11-26,2026-07-28 00:00:00
